experiment_name,1779132344.643235,571955b1-3001-4b74-9fcd-b7f916c8b305,20631516,1186685,32367747,2,214408,26496992,110,105,106,1354645505938,4813344438,0,4803136998,1402321935416,0,52521566208,50355884032,7741401710592,-1,-1,-1
experiment_name,1779132345.6395679,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7087264,977200,7279456,7,516384,27312576,0,0,0,76555241358,102660457,0,41250323,115799615919,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132346.2173965,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223920,527776,7717808,6,144224,18837200,0,0,0,60318853632,88947441,0,41406891,121053189643,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132349.6272457,571955b1-3001-4b74-9fcd-b7f916c8b305,20598688,1208931,32345501,0,224540,26496992,109,105,106,1354666617901,4813346044,0,4803138602,1402343042634,0,52521566208,50355884032,7741422747648,-1,-1,-1
experiment_name,1779132350.640022,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7088704,975760,7280896,0,516384,27312576,0,0,0,76555241731,102660461,0,41250326,115799618881,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132351.218309,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223920,527776,7717808,0,144224,18837200,0,0,0,60318854110,88947446,0,41406894,121053191808,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132354.627219,571955b1-3001-4b74-9fcd-b7f916c8b305,20599812,1207771,32346661,0,224540,26496992,108,105,106,1354666682544,4813346495,0,4803139051,1402343106559,0,52521566208,50355884032,7741422796800,-1,-1,-1
experiment_name,1779132355.6394837,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7093344,971120,7285536,0,516384,27312576,0,0,0,76555242209,102660466,0,41250329,115799619431,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132356.2183697,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223920,527776,7717808,0,144224,18837200,0,0,0,60318854483,88947450,0,41406897,121053192358,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132359.6277108,571955b1-3001-4b74-9fcd-b7f916c8b305,20599872,1207710,32346722,0,224540,26496992,107,105,106,1354666745258,4813346933,0,4803139487,1402343168555,0,52521566208,50355884032,7741422837760,-1,-1,-1
experiment_name,1779132360.6401315,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7094896,969568,7287088,0,516384,27312576,0,0,0,76555242943,102660471,0,41250332,115799619981,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132361.218506,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223920,527776,7717808,0,144224,18837200,0,0,0,60318854856,88947454,0,41406900,121053192908,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132364.6281345,571955b1-3001-4b74-9fcd-b7f916c8b305,20600460,1207082,32347350,0,224540,26496992,115,107,107,1354666809933,4813347384,0,4803139936,1402343232512,0,52521566208,50355884032,7741422878720,-1,-1,-1
experiment_name,1779132365.6394985,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7095376,969088,7287568,0,516384,27312576,0,0,0,76555243421,102660476,0,41250335,115799620531,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132366.2185423,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318855695,88947460,0,41406903,121053193458,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132369.6278393,571955b1-3001-4b74-9fcd-b7f916c8b305,20600756,1206764,32347668,0,224544,26496992,114,106,107,1354666872842,4813347824,0,4803140372,1402343294509,0,52521566208,50355884032,7741422919680,-1,-1,-1
experiment_name,1779132370.6395588,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7086736,977728,7278928,0,516384,27312576,0,0,0,76555244033,102660483,0,41250339,115799621154,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132371.2185752,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318856234,88947466,0,41406906,121053194008,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132374.6277084,571955b1-3001-4b74-9fcd-b7f916c8b305,20600712,1206789,32347643,0,224544,26496992,112,106,106,1354666936588,4813348268,0,4803140813,1402343357285,0,52521566208,50355884032,7741422977024,-1,-1,-1
experiment_name,1779132375.639581,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7088848,975616,7281040,0,516384,27312576,0,0,0,76555244587,102660489,0,41250343,115799621794,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132376.2185657,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318856712,88947471,0,41406909,121053194558,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132379.6274438,571955b1-3001-4b74-9fcd-b7f916c8b305,20601116,1206359,32348073,0,224544,26496992,111,106,106,1354667000726,4813348718,0,4803141257,1402343420425,0,52521566208,50355884032,7741423026176,-1,-1,-1
experiment_name,1779132380.6395805,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7090608,973856,7282800,0,516384,27312576,0,0,0,76555245052,102660495,0,41250348,115799622472,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132381.2186623,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318857085,88947475,0,41406912,121053195108,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132384.6272354,571955b1-3001-4b74-9fcd-b7f916c8b305,20601428,1206023,32348409,0,224544,26496992,110,106,106,1354667064211,4813349161,0,4803141698,1402343483192,0,52521566208,50355884032,7741423075328,-1,-1,-1
experiment_name,1779132385.6395516,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7092784,971680,7284976,0,516384,27312576,0,0,0,76555245530,102660500,0,41250351,115799623022,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132386.21877,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318857563,88947480,0,41406915,121053195658,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132389.6276584,571955b1-3001-4b74-9fcd-b7f916c8b305,20601748,1205702,32348730,0,224544,26496992,110,106,106,1354667128073,4813349607,0,4803142142,1402343546336,0,52521566208,50355884032,7741423116288,-1,-1,-1
experiment_name,1779132390.6395535,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7092720,971744,7284912,0,516384,27312576,0,0,0,76555246264,102660505,0,41250354,115799623572,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132391.2188272,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318857936,88947484,0,41406918,121053196208,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132394.6270645,571955b1-3001-4b74-9fcd-b7f916c8b305,20601212,1206196,32348236,0,224548,26496992,109,106,106,1354667228622,4813350293,0,4803142822,1402343645879,0,52521566208,50355884032,7741423157248,-1,-1,-1
experiment_name,1779132395.639407,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7094016,970448,7286208,0,516384,27312576,0,0,0,76555246834,102660512,0,41250357,115799624122,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132396.2188897,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318858867,88947492,0,41406921,121053196758,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132399.6273885,571955b1-3001-4b74-9fcd-b7f916c8b305,20601356,1206033,32348399,0,224548,26496992,108,106,106,1354667291507,4813350734,0,4803143260,1402343707990,0,52521566208,50355884032,7741423198208,-1,-1,-1
experiment_name,1779132400.6393855,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7094496,969968,7286688,0,516384,27312576,0,0,0,76555247207,102660516,0,41250360,115799624672,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132401.217896,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7223680,528016,7717568,0,144224,18837200,0,0,0,60318859240,88947496,0,41406924,121053197308,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132404.6272821,571955b1-3001-4b74-9fcd-b7f916c8b305,20610732,1197780,32356652,0,215888,1330760,107,106,106,1354667780361,4813351594,0,4803144139,1402344198421,0,52521566208,50355884032,7741423247360,-1,-1,-1
experiment_name,1779132405.6398287,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7097872,966592,7290064,0,508848,2145504,0,0,0,76555251137,102660566,0,41250396,115799627973,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132406.21892,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7230880,520816,7724768,0,139968,2059152,0,0,0,60318862267,88947534,0,41406950,121053199793,0,31145551872,1631218176,46356070400,-1,-1,-1
experiment_name,1779132409.6274068,571955b1-3001-4b74-9fcd-b7f916c8b305,20618940,1189560,32364872,0,215888,1330760,107,105,106,1354667818823,4813351862,0,4803144405,1402344235822,0,52521566208,50355884032,7741423304704,-1,-1,-1
experiment_name,1779132410.6405287,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7101472,962992,7293664,0,508848,2145504,0,0,0,76555251510,102660570,0,41250399,115799628713,0,31145551872,652408381440,10420174848,-1,-1,-1
experiment_name,1779132411.218042,e4a1c2b3-7d8f-4c9a-b123-8f9e1d2c3a45,7230880,520816,7724768,0,139968,2059152,0,0,0,60318862640,88947538,0,41406953,121053200468,0,31145551872,1631218176,46356070400,-1,-1,-1
